,id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,has_cancelled,extra_cost_security,extra_cost_cleaning,mrt_dist,interchange,identity_manual,kba,phone,sesame_offline,google,selfie,government_id,facebook,zhima_selfie,manual_online,manual_offline,work_email,email,offline_government_id,reviews,jumio,weibo,sesame,verify_count,Bathtub,Gym,Dog(s),Airconditioning,EVcharger,Safetycard,Laptopfriendlyworkspace,Well-litpathtoentrance,Coffeemaker,Washer,Bedlinens,Highchair,TV,Other,Babymonitor,Essentials,Keypad,Hottub,Privatelivingroom,Changingtable,Kitchen,Wifi,Elevator,Outletcovers,Beachfront,Wideentryway,Iron,Petsliveonthisproperty,Cookingbasics,Smartlock,Singlelevelhome,Wheelchairaccessible,Babybath,Wideclearancetoshower,Beachessentials,toilet,Crib,Buzzer/wirelessintercom,Luggagedropoffallowed,Showergel,Extraspacearoundbed,Step-freeshower,Petsallowed,Groundflooraccess,Tablecornerguards,Electricprofilingbed,Privateentrance,Hotwater,Pocketwifi,Oven,Flatpathtoguestentrance,Smokedetector,Breadmaker,Handheldshowerhead,Otherpet(s),Dishesandsilverware,Microwave,Windowguards,Dishwasher,Lockonbedroomdoor,Stove,Indoorfireplace,Paidparkingoffpremises,Freeparkingonpremises,Fixedgrabbarsfortoilet,Kitchenette,Paidparkingonpremises,Lakeaccess,Disabledparkingspot,Stairgates,Hangers,Firstaidkit,Ethernetconnection,Breakfast,PacknPlay_travelcrib,Bathtubwithbathchair,Fireplaceguards,Firmmattress,Waterfront,Gameconsole,Poolwithpoolhoist,Family/kidfriendly,Showerchair,Widedoorwaytoguestbathroom,Accessible-heightbed,Hostgreetsyou,Suitableforevents,Childrensbooksandtoys,Hotwaterkettle,Shampoo,Pool,Wideentranceforguests,Fullkitchen,CableTV,Babysitterrecommendations,Buildingstaff,Cat(s),Smokingallowed,Trashcan,Gardenorbackyard,Dryer,Nostairsorstepstoenter,Freestreetparking,Fixedgrabbarsforshower,Lockbox,Airpurifier,Room-darkeningshades,Cleaningbeforecheckout,Heating,Carbonmonoxidedetector,Extrapillowsandblankets,Wideentrance,Hairdryer,Accessible-heighttoilet,Mobilehoist,Longtermstaysallowed,Privatebathroom,Selfcheck-in,BBQgrill,Fireextinguisher,Widehallways,Patioorbalcony,Doorman,Childrensdinnerware,Internet,Refrigerator,24-hourcheck-in,amenity_count
7742,40762270,1105.0,0,44.0,0.0,1.0,1.0,0.0,Ang Mo Kio,North-East Region,1,House,Private room,2,1.0,1.0,1.0,Real Bed,54.0,0.0,9.0,1,10.0,1,1125,23,48,78,79,0,0,flexible,0,0,1,0,1,0,0,0,1,226.685,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7743,40762561,1544.0,3,98.0,0.0,0.0,1.0,1.0,Rochor,Central Region,1,Condominium,Entire home/apt,9,2.0,3.0,4.0,Real Bed,598.0,0.0,25.0,1,0.0,1,1125,23,53,83,174,0,0,strict_14_with_grace_period,0,0,25,25,0,0,0,0,1,257.823,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,7,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
7744,40763258,409.0,3,97.0,0.0,30.0,1.0,0.0,Bukit Merah,Central Region,1,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,80.0,135.0,20.0,1,0.0,2,1125,1,1,1,1,0,1,strict_14_with_grace_period,0,0,17,15,2,0,0,1,1,280.411,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
7745,40764175,356.0,3,100.0,0.0,22.0,1.0,0.0,Novena,Central Region,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,126.0,0.0,30.0,1,0.0,5,1120,0,13,43,318,0,1,strict_14_with_grace_period,0,0,42,42,0,0,0,0,1,543.153,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
7746,40765066,2405.0,3,100.0,1.0,18.0,1.0,0.0,Tanglin,Central Region,1,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,295.0,500.0,100.0,1,0.0,7,399,20,50,80,355,0,1,strict_14_with_grace_period,0,0,20,15,0,0,0,1,1,368.423,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,7,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,49
7747,40765359,1160.0,3,93.0,0.0,50.0,1.0,0.0,Bukit Merah,Central Region,1,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,124.0,0.0,0.0,1,0.0,3,1125,26,56,86,361,0,0,strict_14_with_grace_period,0,0,50,44,6,0,0,0,0,457.87,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22
7748,40765657,17.0,1,59.0,0.0,2.0,1.0,0.0,Geylang,Central Region,1,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,84.0,0.0,0.0,1,0.0,1,1125,14,39,69,344,1,0,flexible,0,0,2,1,1,0,0,0,0,505.191,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7749,40766379,1160.0,3,93.0,0.0,50.0,1.0,0.0,Bukit Merah,Central Region,1,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,124.0,0.0,0.0,1,0.0,3,1125,9,38,66,341,0,0,strict_14_with_grace_period,0,0,50,44,6,0,0,0,0,235.287,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22
7750,40766901,1160.0,3,93.0,0.0,50.0,1.0,0.0,Bukit Merah,Central Region,0,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,0.0,0.0,1,0.0,3,1125,20,50,80,355,0,0,strict_14_with_grace_period,0,0,50,44,6,0,0,0,0,647.205,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,7,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24
7751,40767277,17.0,2,100.0,0.0,2.0,1.0,1.0,Geylang,Central Region,0,Apartment,Entire home/apt,3,1.0,1.0,0.0,Real Bed,100.0,0.0,0.0,1,0.0,1,90,0,0,0,210,0,1,moderate,0,0,1,1,0,0,0,0,0,620.308,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25
7752,40767478,1865.0,3,100.0,0.0,1.0,1.0,1.0,Downtown Core,Central Region,0,House,Entire home/apt,2,1.0,1.0,0.0,Real Bed,150.0,500.0,50.0,2,80.0,1,1125,5,5,5,5,0,1,flexible,0,0,1,1,0,0,0,1,1,842.618,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
7753,40769351,2779.0,3,100.0,0.0,122.0,1.0,1.0,Bukit Merah,Central Region,1,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,60.0,0.0,15.0,1,10.0,18,1125,20,50,80,355,0,1,strict_14_with_grace_period,0,0,122,0,122,0,0,0,1,496.326,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,27
7754,40771005,1907.0,3,100.0,1.0,4.0,1.0,0.0,Downtown Core,Central Region,1,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,199.0,300.0,50.0,1,0.0,28,999,25,55,85,266,1,0,strict_14_with_grace_period,0,0,3,3,0,0,0,1,1,793.66,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25
7755,40773309,2956.0,2,75.0,0.0,55.0,1.0,0.0,Queenstown,Central Region,1,Boutique hotel,Private room,4,1.0,1.0,2.0,Real Bed,350.0,150.0,10.0,4,50.0,1,1125,26,56,86,361,0,1,strict_14_with_grace_period,1,1,55,0,55,0,0,1,1,361.443,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,28
7756,40774246,2956.0,2,75.0,0.0,55.0,1.0,0.0,Queenstown,Central Region,1,Boutique hotel,Private room,6,1.0,1.0,2.0,Real Bed,321.0,150.0,25.0,3,30.0,1,1125,26,56,86,361,0,1,moderate,1,1,55,0,55,0,0,1,1,259.128,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23
7757,40774447,2956.0,2,75.0,0.0,55.0,1.0,0.0,Queenstown,Central Region,1,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,188.0,150.0,25.0,2,25.0,1,1125,29,59,89,364,0,1,strict_14_with_grace_period,1,1,55,0,55,0,0,1,1,700.661,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,8,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
7758,40782844,890.0,3,100.0,0.0,5.0,1.0,0.0,Outram,Central Region,0,Serviced apartment,Entire home/apt,11,4.0,4.0,4.0,Real Bed,168.0,200.0,0.0,2,168.0,3,1125,22,52,82,357,0,1,strict_14_with_grace_period,0,0,5,5,0,0,1,1,0,729.731,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12
7759,40785642,356.0,3,100.0,0.0,22.0,1.0,0.0,Geylang,Central Region,1,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,208.0,0.0,30.0,1,0.0,7,1125,8,33,63,338,0,1,strict_14_with_grace_period,0,0,42,42,0,0,0,0,1,568.57,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
7760,40786417,2070.0,3,99.0,0.0,16.0,1.0,0.0,Outram,Central Region,0,Serviced apartment,Entire home/apt,10,4.5,3.0,4.0,Real Bed,160.0,0.0,0.0,2,148.0,3,1125,23,53,83,358,0,1,strict_14_with_grace_period,0,0,7,5,2,0,0,0,0,334.302,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27
7761,40786430,1358.0,3,100.0,1.0,376.0,1.0,0.0,Downtown Core,Central Region,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,147.0,0.0,50.0,1,30.0,14,1125,9,9,9,9,0,1,strict_14_with_grace_period,0,0,315,310,0,0,0,0,1,522.32,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24
7762,40786736,1358.0,3,100.0,1.0,376.0,1.0,0.0,Downtown Core,Central Region,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,156.0,0.0,50.0,1,30.0,14,1125,11,11,11,11,0,1,strict_14_with_grace_period,0,0,315,310,0,0,0,0,1,653.572,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24
7763,40786759,409.0,3,97.0,0.0,30.0,1.0,0.0,Bukit Merah,Central Region,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,133.0,0.0,0.0,1,0.0,2,1125,0,0,0,0,0,1,strict_14_with_grace_period,0,0,17,15,2,0,0,0,0,439.972,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
7764,40787262,189.0,3,100.0,0.0,2.0,1.0,0.0,Rochor,Central Region,1,House,Private room,2,2.0,1.0,1.0,Real Bed,24.0,0.0,8.0,1,9.0,2,1125,16,21,21,21,0,0,strict_14_with_grace_period,0,0,3,0,3,0,0,0,1,937.441,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7765,40787619,356.0,3,100.0,0.0,22.0,1.0,0.0,Novena,Central Region,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,0.0,30.0,1,0.0,7,1125,6,13,43,318,0,1,strict_14_with_grace_period,0,0,42,42,0,0,0,0,1,1027.959,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7766,40788718,499.0,3,96.0,0.0,156.0,1.0,0.0,Geylang,Central Region,0,Apartment,Entire home/apt,7,2.0,3.0,4.0,Real Bed,277.0,250.0,35.0,6,20.0,20,1125,30,60,90,365,0,0,moderate,0,0,162,147,0,0,0,1,1,922.098,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27
7767,40789842,792.0,2,98.0,0.0,165.0,1.0,0.0,Queenstown,Central Region,0,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,419.0,0.0,100.0,1,0.0,3,1125,25,55,85,360,0,0,strict_14_with_grace_period,0,0,84,79,5,0,0,0,1,1026.008,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,7,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,28
7768,40790469,219.0,2,94.0,0.0,16.0,1.0,0.0,Bukit Merah,Central Region,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,133.0,135.0,20.0,1,0.0,2,1125,0,0,0,0,0,1,strict_14_with_grace_period,0,0,15,15,0,0,0,1,1,907.2,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
7769,40790988,1659.0,3,97.0,0.0,30.0,1.0,0.0,Novena,Central Region,1,Condominium,Entire home/apt,6,2.0,3.0,6.0,Real Bed,280.0,300.0,30.0,1,25.0,28,1124,28,58,88,363,0,1,strict_14_with_grace_period,0,0,86,81,0,0,0,1,1,468.888,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,5,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
